MID,Language,Name
m.01k36g,fr,Frederick Jackson Turner
m.01k36g,id,Frederick Jackson Turner
m.01k36g,it,Frederick Jackson Turner
m.01k36g,pl,Frederick Jackson Turner
m.01k36g,pt,Frederick Jackson Turner
m.01k36g,ro,Frederick Jackson Turner
m.01k36g,sv,Frederick Jackson Turner
m.01k36g,ru,Фредерик Джексон Тёрнер
m.01k36g,iw,פרדריק ג'קסון טרנר
m.01k36g,fa,فردریک جکسون ترنر
m.01k36g,ar,فريدريك جاكسون تيرنر
m.01k36g,ja,フレデリック・ターナー
m.01k36g,ko,프레드릭 잭슨 터너
m.01k37m,sw,Hopeton Brown
m.01k37m,en,Scientist
m.01k37m,fi,Scientist
m.01k37m,fr,Scientist
m.01k37m,hu,Scientist
m.01k37m,it,Scientist
m.01k37m,ru,Scientist
m.01k37m,sv,Scientist
m.01k3drv,en,Sally Timms
m.01k3drv,ko,샐리 팀즈
m.01k3dtv,de,Rex Allen
m.01k3dtv,en,Rex Allen
m.01k3dtv,es,Rex Allen
m.01k3dtv,fr,Rex Allen
m.01k3dtv,it,Rex Allen
m.01k3dtv,pl,Rex Allen
m.01k3dtv,pt,Rex Allen
m.01k3dtv,ru,Рекс Аллен
m.01k3dtv,fa,رکس آلن
m.01k3dv,ca,Jean-François Lyotard
m.01k3dv,cs,Jean-François Lyotard
m.01k3dv,da,Jean-François Lyotard
m.01k3dv,de,Jean-François Lyotard
m.01k3dv,en,Jean-François Lyotard
m.01k3dv,es,Jean-François Lyotard
m.01k3dv,et,Jean-François Lyotard
m.01k3dv,fi,Jean-François Lyotard
m.01k3dv,fr,Jean-François Lyotard
m.01k3dv,id,Jean-François Lyotard
m.01k3dv,it,Jean-François Lyotard
m.01k3dv,lt,Jean-François Lyotard
m.01k3dv,nl,Jean-François Lyotard
m.01k3dv,no,Jean-François Lyotard
m.01k3dv,pl,Jean-François Lyotard
m.01k3dv,pt,Jean-François Lyotard
m.01k3dv,ro,Jean-François Lyotard
m.01k3dv,sk,Jean-François Lyotard
m.01k3dv,sl,Jean-François Lyotard
m.01k3dv,sv,Jean-François Lyotard
m.01k3dv,tr,Jean-François Lyotard
m.01k3dv,hu,Posztmodern tervezés
m.01k3dv,ru,Жан Франсуа Лиотар
m.01k3dv,bg,Жан-Франсоа Лиотар
m.01k3dv,uk,Жан-Франсуа Ліотар
m.01k3dv,iw,ז'אן פרנסואה ליוטר
m.01k3dv,ar,جان فرانسوا ليوتار
m.01k3dv,fa,ژان فرانسوا لیوتار
m.01k3dv,ja,ジャン＝フランソワ・リオタール
m.01k3dv,zh-Hant,讓-弗朗索瓦·利奧塔
m.01k3dv,zh,让-弗朗索瓦·利奥塔
m.01k3lt,ca,Milton Obote
m.01k3lt,cs,Milton Obote
m.01k3lt,da,Milton Obote
m.01k3lt,de,Milton Obote
m.01k3lt,en,Milton Obote
m.01k3lt,es,Milton Obote
m.01k3lt,fi,Milton Obote
m.01k3lt,fr,Milton Obote
m.01k3lt,hr,Milton Obote
m.01k3lt,hu,Milton Obote
m.01k3lt,id,Milton Obote
m.01k3lt,it,Milton Obote
m.01k3lt,lt,Milton Obote
m.01k3lt,nl,Milton Obote
m.01k3lt,no,Milton Obote
m.01k3lt,pl,Milton Obote
m.01k3lt,pt,Milton Obote
m.01k3lt,sv,Milton Obote
m.01k3lt,tr,Milton Obote
m.01k3lt,ru,Милтон Оботе
m.01k3lt,sr,Милтон Оботе
m.01k3lt,uk,Мілтон Оботе
m.01k3lt,iw,מילטון אובוטה
m.01k3lt,ar,ميلتون أوبوتي
m.01k3lt,ja,ミルトン・オボテ
m.01k3lt,zh,米尔顿·奥博特
m.01k3lt,zh-Hant,米爾頓·奧博特
m.01k3lt,ko,밀턴 오보테
m.01k3qj,da,Hikaru Utada
m.01k3qj,de,Hikaru Utada
m.01k3qj,en,Hikaru Utada
m.01k3qj,es,Hikaru Utada
m.01k3qj,et,Hikaru Utada
m.01k3qj,fi,Hikaru Utada
m.01k3qj,fr,Hikaru Utada
m.01k3qj,id,Hikaru Utada
m.01k3qj,lt,Hikaru Utada
m.01k3qj,lv,Hikaru Utada
m.01k3qj,ms,Hikaru Utada
m.01k3qj,nl,Hikaru Utada
m.01k3qj,no,Hikaru Utada
m.01k3qj,pl,Hikaru Utada
m.01k3qj,pt,Hikaru Utada
m.01k3qj,sv,Hikaru Utada
m.01k3qj,vi,Hikaru Utada
m.01k3qj,ca,Utada Hikaru
m.01k3qj,it,Utada Hikaru
m.01k3qj,fil,Utada
m.01k3qj,ru,Хикару Утада
m.01k3qj,ar,هيكارو أوتادا
m.01k3qj,fa,هیکارو اوتادا
m.01k3qj,th,อุทาดะ ฮิคารุ
m.01k3qj,ja,宇多田 ヒカル
m.01k3qj,zh,宇多田光
m.01k3qj,zh-Hant,宇多田光
m.01k3qj,ko,우타다 히카루
m.01k3rtx,cs,Michael Gira
m.01k3rtx,de,Michael Gira
m.01k3rtx,en,Michael Gira
m.01k3rtx,fr,Michael Gira
m.01k3rtx,it,Michael Gira
m.01k3rtx,sv,Michael Gira
m.01k3rtx,ru,"Джира, Майкл"
m.01k4414,cs,Chris Spedding
m.01k4414,de,Chris Spedding
m.01k4414,en,Chris Spedding
m.01k4414,fi,Chris Spedding
m.01k4414,fr,Chris Spedding
m.01k4414,it,Chris Spedding
m.01k4414,sk,Chris Spedding
m.01k4414,ru,Крис Спеддинг
m.01k4414,ja,クリス・スペディング
m.01k47c,ca,Jon Lord
m.01k47c,cs,Jon Lord
m.01k47c,da,Jon Lord
m.01k47c,de,Jon Lord
m.01k47c,en,Jon Lord
m.01k47c,es,Jon Lord
m.01k47c,et,Jon Lord
m.01k47c,fi,Jon Lord
m.01k47c,fr,Jon Lord
m.01k47c,hr,Jon Lord
m.01k47c,hu,Jon Lord
m.01k47c,id,Jon Lord
m.01k47c,it,Jon Lord
m.01k47c,nl,Jon Lord
m.01k47c,no,Jon Lord
m.01k47c,pl,Jon Lord
m.01k47c,pt,Jon Lord
m.01k47c,ro,Jon Lord
m.01k47c,sk,Jon Lord
m.01k47c,sv,Jon Lord
m.01k47c,tr,Jon Lord
m.01k47c,el,Τζον Λορντ
m.01k47c,bg,Джон Лорд
m.01k47c,ru,Джон Лорд
m.01k47c,uk,Джон Лорд
m.01k47c,iw,ג'ון לורד
m.01k47c,fa,جان لرد
m.01k47c,th,จอน ลอร์ด
m.01k47c,ja,ジョン・ロード
m.01k47c,zh,琼·洛德
m.01k47c,zh-Hant,瓊·洛德
m.01k47c,ko,존 로드
m.01k47w,de,Mervyn Allister King
m.01k47w,no,Mervyn Allister King
m.01k47w,pt,Mervyn Allister King
m.01k47w,fi,Mervyn King
m.01k47w,fr,Mervyn King
m.01k47w,nl,Mervyn King
m.01k47w,en,"Mervyn King, Baron King of Lothbury"
m.01k47w,ja,マーヴィン・キング
m.01k47w,zh,默文·金
m.01k47w,zh-Hant,默文·金
m.01k49p,ca,Joseph Kessel
m.01k49p,cs,Joseph Kessel
m.01k49p,de,Joseph Kessel
m.01k49p,en,Joseph Kessel
m.01k49p,es,Joseph Kessel
m.01k49p,fi,Joseph Kessel
m.01k49p,fr,Joseph Kessel
m.01k49p,it,Joseph Kessel
m.01k49p,nl,Joseph Kessel
m.01k49p,pl,Joseph Kessel
m.01k49p,pt,Joseph Kessel
m.01k49p,ro,Joseph Kessel
m.01k49p,sv,Joseph Kessel
m.01k49p,ru,Жозеф Кессель
m.01k49p,uk,Жозеф Кессель
m.01k49p,fa,ژوزف کسل
m.01k49p,ja,ジョゼフ・ケッセル
m.01k49p,zh-Hant,約瑟夫·凱塞爾
m.01k49p,zh,约瑟夫·凯塞尔
m.01k4c7,pl,Adolf Harnack
m.01k4c7,ca,Adolf von Harnack
m.01k4c7,cs,Adolf von Harnack
m.01k4c7,da,Adolf von Harnack
m.01k4c7,de,Adolf von Harnack
m.01k4c7,en,Adolf von Harnack
m.01k4c7,es,Adolf von Harnack
m.01k4c7,et,Adolf von Harnack
m.01k4c7,fi,Adolf von Harnack
m.01k4c7,fr,Adolf von Harnack
m.01k4c7,id,Adolf von Harnack
m.01k4c7,it,Adolf von Harnack
m.01k4c7,nl,Adolf von Harnack
m.01k4c7,no,Adolf von Harnack
m.01k4c7,pt,Adolf von Harnack
m.01k4c7,sk,Adolf von Harnack
m.01k4c7,sv,Adolf von Harnack
m.01k4c7,lv,Ādolfs fon Harnaks
m.01k4c7,ru,Адольф фон Гарнак
m.01k4c7,ja,アドルフ・フォン・ハルナック
m.01k4c7,ko,아돌프 폰 하르나크
m.01k4f7,cs,Hugo Junkers
m.01k4f7,da,Hugo Junkers
m.01k4f7,de,Hugo Junkers
m.01k4f7,en,Hugo Junkers
m.01k4f7,es,Hugo Junkers
m.01k4f7,fi,Hugo Junkers
m.01k4f7,fr,Hugo Junkers
m.01k4f7,id,Hugo Junkers
m.01k4f7,it,Hugo Junkers
m.01k4f7,pl,Hugo Junkers
m.01k4f7,pt,Hugo Junkers
m.01k4f7,sk,Hugo Junkers
m.01k4f7,sl,Hugo Junkers
m.01k4f7,sv,Hugo Junkers
m.01k4f7,tr,Hugo Junkers
m.01k4f7,el,Χούγκο Γιούνκερς
m.01k4f7,bg,Хуго Юнкерс
m.01k4f7,ru,Хуго Юнкерс
m.01k4f7,uk,Хуго Юнкерс
m.01k4f7,fa,هوگو یونکرس
m.01k4f7,ja,フーゴー・ユンカース
m.01k4f7,zh,雨果·容克斯
m.01k4f7,zh-Hant,雨果·容克斯
m.01k4jhm,en,Eric Goulden
m.01k4jhm,de,Wreckless Eric
m.01k4jhm,fr,Wreckless Eric
m.01k4jhm,ru,Несокрушимый Эрик
m.01k4jy3,cs,Julian Lennon
m.01k4jy3,da,Julian Lennon
m.01k4jy3,de,Julian Lennon
m.01k4jy3,en,Julian Lennon
m.01k4jy3,es,Julian Lennon
m.01k4jy3,fi,Julian Lennon
m.01k4jy3,fr,Julian Lennon
m.01k4jy3,hu,Julian Lennon
m.01k4jy3,it,Julian Lennon
m.01k4jy3,nl,Julian Lennon
m.01k4jy3,no,Julian Lennon
m.01k4jy3,pl,Julian Lennon
m.01k4jy3,pt,Julian Lennon
m.01k4jy3,ro,Julian Lennon
m.01k4jy3,sk,Julian Lennon
m.01k4jy3,sl,Julian Lennon
m.01k4jy3,sv,Julian Lennon
m.01k4jy3,el,Τζούλιαν Λένον
m.01k4jy3,ru,Джулиан Леннон
m.01k4jy3,iw,ג'וליאן לנון
m.01k4jy3,hi,जूलियन लेनन
m.01k4jy3,ja,ジュリアン・レノン
m.01k4jy3,zh,朱利安·列侬
m.01k4jy3,zh-Hant,朱利安·藍儂
m.01k4jy3,ko,줄리언 레논
m.01k4jz,ca,Publi Quintili Var
m.01k4jz,sl,Publij Kvintilij Var
m.01k4jz,lv,Publijs Kvintīlijs Vārs
m.01k4jz,es,Publio Quintilio Varo
m.01k4jz,it,Publio Quintilio Varo
m.01k4jz,cs,Publius Quinctilius Varus
m.01k4jz,da,Publius Quinctilius Varus
m.01k4jz,de,Publius Quinctilius Varus
m.01k4jz,en,Publius Quinctilius Varus
m.01k4jz,et,Publius Quinctilius Varus
m.01k4jz,fi,Publius Quinctilius Varus
m.01k4jz,hu,Publius Quinctilius Varus
m.01k4jz,ms,Publius Quinctilius Varus
m.01k4jz,nl,Publius Quinctilius Varus
m.01k4jz,no,Publius Quinctilius Varus
m.01k4jz,ro,Publius Quinctilius Varus
m.01k4jz,tr,Publius Quinctilius Varus
m.01k4jz,vi,Publius Quinctilius Varus
m.01k4jz,pt,Públio Quintílio Varo
m.01k4jz,eo,Varus
m.01k4jz,fr,Varus
m.01k4jz,sv,Varus
m.01k4jz,pl,Warus
m.01k4jz,el,Πούπλιος Κουιντίλιος Βάρος
m.01k4jz,bg,Публий Квинтилий Вар
m.01k4jz,ru,Публий Квинтилий Вар
m.01k4jz,sr,Публије Квинтилије Вар
m.01k4jz,uk,Публій Квінтілій Вар
m.01k4jz,iw,פובליוס קווינקטיליוס וארוס
m.01k4jz,ar,بوبليوس كوينكتيليوس فاروس
m.01k4jz,ja,プブリウス・クィンクティリウス・ウァルス
m.01k4jz,zh,瓦卢斯
m.01k4jz,zh-Hant,瓦盧斯
m.01k4jz,ko,푸블리우스 큉크틸리우스 바루스
m.01k4rx7,de,Craig G
m.01k4rx7,en,Craig G
m.01k4rx7,fr,Craig G
m.01k4rx7,it,Craig G
m.01k4rx7,nl,Craig G
m.01k532,de,Panama Lewis
m.01k532,en,Panama Lewis
m.01k532,pt,Panama Lewis
m.01k532,ja,パナマ・ルイス
m.01k53f,ca,Thomas Klestil
m.01k53f,cs,Thomas Klestil
m.01k53f,da,Thomas Klestil
m.01k53f,de,Thomas Klestil
m.01k53f,en,Thomas Klestil
m.01k53f,es,Thomas Klestil
m.01k53f,fi,Thomas Klestil
m.01k53f,fr,Thomas Klestil
m.01k53f,hr,Thomas Klestil
m.01k53f,hu,Thomas Klestil
m.01k53f,id,Thomas Klestil
m.01k53f,it,Thomas Klestil
m.01k53f,nl,Thomas Klestil
m.01k53f,no,Thomas Klestil
m.01k53f,pl,Thomas Klestil
m.01k53f,pt,Thomas Klestil
m.01k53f,sk,Thomas Klestil
m.01k53f,sl,Thomas Klestil
m.01k53f,sv,Thomas Klestil
m.01k53f,tr,Thomas Klestil
m.01k53f,bg,Томас Клестил
m.01k53f,ru,Томас Клестиль
m.01k53f,uk,Томас Клестіль
m.01k53f,iw,תומאס קלסטיל
m.01k53f,fa,تامس کلستیل
m.01k53f,ar,توماس كلستيل
m.01k53f,ja,トーマス・クレスティル
m.01k53f,zh-Hant,托馬斯·克萊斯蒂爾
m.01k53f,zh,托马斯·克莱斯蒂尔
m.01k53f,ko,토마스 클레스틸
m.01k53x,ca,Rebecca Romijn
m.01k53x,cs,Rebecca Romijn
m.01k53x,da,Rebecca Romijn
m.01k53x,de,Rebecca Romijn
m.01k53x,en,Rebecca Romijn
m.01k53x,es,Rebecca Romijn
m.01k53x,et,Rebecca Romijn
m.01k53x,fi,Rebecca Romijn
m.01k53x,fr,Rebecca Romijn
m.01k53x,hr,Rebecca Romijn
m.01k53x,id,Rebecca Romijn
m.01k53x,it,Rebecca Romijn
m.01k53x,lt,Rebecca Romijn
m.01k53x,ms,Rebecca Romijn
m.01k53x,nl,Rebecca Romijn
m.01k53x,no,Rebecca Romijn
m.01k53x,pl,Rebecca Romijn
m.01k53x,pt,Rebecca Romijn
m.01k53x,ro,Rebecca Romijn
m.01k53x,sv,Rebecca Romijn
m.01k53x,tr,Rebecca Romijn
m.01k53x,lv,Rebeka Romeina
m.01k53x,el,Ρεμπέκα Ρομέιν
m.01k53x,sr,Ребека Ромејн
m.01k53x,ru,Ребекка Ромейн
m.01k53x,uk,Ребекка Ромейн
m.01k53x,iw,רבקה רומיין
m.01k53x,fa,ربکا رومین
m.01k53x,ar,ريبيكا رومين
m.01k53x,ja,レベッカ・ローミン
m.01k53x,zh,丽贝卡·罗梅恩
m.01k53x,zh-Hant,麗貝卡·羅梅恩
m.01k53x,ko,리베카 로메인
m.01k54p,sr,Fridrih Ebert
m.01k54p,ca,Friedrich Ebert
m.01k54p,cs,Friedrich Ebert
m.01k54p,da,Friedrich Ebert
m.01k54p,de,Friedrich Ebert
m.01k54p,en,Friedrich Ebert
m.01k54p,es,Friedrich Ebert
m.01k54p,fi,Friedrich Ebert
m.01k54p,fr,Friedrich Ebert
m.01k54p,hr,Friedrich Ebert
m.01k54p,hu,Friedrich Ebert
m.01k54p,it,Friedrich Ebert
m.01k54p,lt,Friedrich Ebert
m.01k54p,ms,Friedrich Ebert
m.01k54p,nl,Friedrich Ebert
m.01k54p,no,Friedrich Ebert
m.01k54p,pl,Friedrich Ebert
m.01k54p,pt,Friedrich Ebert
m.01k54p,ro,Friedrich Ebert
m.01k54p,sv,Friedrich Ebert
m.01k54p,tr,Friedrich Ebert
m.01k54p,vi,Friedrich Ebert
m.01k54p,lv,Frīdrihs Eberts
m.01k54p,el,Φρίντριχ Έμπερτ
m.01k54p,bg,Фридрих Еберт
m.01k54p,ru,Фридрих Эберт
m.01k54p,uk,Фрідріх Еберт
m.01k54p,iw,פרידריך אברט
m.01k54p,ar,فريدريش إيبرت
m.01k54p,fa,فریدریش ابرت
m.01k54p,ja,フリードリヒ・エーベルト
m.01k54p,zh,弗里德里希·艾伯特
m.01k54p,zh-Hant,弗里德里希·艾伯特
m.01k54p,ko,프리드리히 에베르트
m.01k56k,cs,Robert Silverberg
m.01k56k,da,Robert Silverberg
m.01k56k,de,Robert Silverberg
m.01k56k,en,Robert Silverberg
m.01k56k,es,Robert Silverberg
m.01k56k,fi,Robert Silverberg
m.01k56k,fr,Robert Silverberg
m.01k56k,hu,Robert Silverberg
m.01k56k,it,Robert Silverberg
m.01k56k,nl,Robert Silverberg
m.01k56k,pl,Robert Silverberg
m.01k56k,pt,Robert Silverberg
m.01k56k,ro,Robert Silverberg
m.01k56k,sk,Robert Silverberg
m.01k56k,sv,Robert Silverberg
m.01k56k,el,Ρόμπερτ Σίλβερμπεργκ
m.01k56k,ru,Роберт Силверберг
m.01k56k,uk,Роберт Сілверберг
m.01k56k,bg,Робърт Силвърбърг
m.01k56k,iw,רוברט סילברברג
m.01k56k,fa,رابرت سیلوربرگ
m.01k56k,ja,ロバート・シルヴァーバーグ
m.01k56k,zh,罗伯特·西尔柏格
m.01k56k,zh-Hant,羅伯特·西爾柏格
m.01k56yg,de,Brant Bjork
m.01k56yg,en,Brant Bjork
m.01k56yg,es,Brant Bjork
m.01k56yg,fi,Brant Bjork
m.01k56yg,fr,Brant Bjork
m.01k56yg,it,Brant Bjork
m.01k56yg,nl,Brant Bjork
m.01k56yg,pt,Brant Bjork
m.01k56yg,sv,Brant Bjork
m.01k56yg,ru,Брэнт Бьорк
m.01k5d4,fr,Mahamed Siyaad Barre
m.01k5d4,et,Maxamed Siyaad Barre
m.01k5d4,es,Mohamed Siad Barre
m.01k5d4,sv,Mohammad Siyad Barre
m.01k5d4,hr,Mohammed Siad Barre
m.01k5d4,it,Mohammed Siad Barre
m.01k5d4,pl,Mohammed Siad Barre
m.01k5d4,cs,Muhammad Siad Barre
m.01k5d4,ca,Siad Barre
m.01k5d4,de,Siad Barre
m.01k5d4,en,Siad Barre
m.01k5d4,fi,Siad Barre
m.01k5d4,id,Siad Barre
m.01k5d4,nl,Siad Barre
m.01k5d4,no,Siad Barre
m.01k5d4,pt,Siad Barre
m.01k5d4,tr,Siad Barre
m.01k5d4,da,Siyaad Barre
m.01k5d4,ru,"Барре, Мохамед Сиад"
m.01k5d4,bg,Сиад Баре
m.01k5d4,sr,Сијад Баре
m.01k5d4,fa,محمد زیادباره
m.01k5d4,ar,محمد سياد بري
m.01k5d4,th,ไซอัด บาร์รี
m.01k5d4,ja,モハメド・シアド・バーレ
m.01k5d4,zh,穆罕默德·西亚德·巴雷
m.01k5d4,zh-Hant,穆罕默德·西亞德·巴雷
m.01k5d4,ko,시아드 바레
m.01k5kd,cs,Michail Botvinnik
m.01k5kd,nl,Michail Botvinnik
m.01k5kd,sv,Michail Botvinnik
m.01k5kd,sk,Michail Moisejevič Botvinnik
m.01k5kd,de,Michail Moissejewitsch Botwinnik
m.01k5kd,lt,Michailas Botvinikas
m.01k5kd,pl,Michaił Botwinnik
m.01k5kd,hr,Mihail Botvinik
m.01k5kd,sl,Mihail Botvinik
m.01k5kd,fi,Mihail Botvinnik
m.01k5kd,ro,Mihail Botvinnik
m.01k5kd,tr,Mihail Botvinnik
m.01k5kd,hu,Mihail Moiszejevics Botvinnik
m.01k5kd,lv,Mihails Botviņņiks
m.01k5kd,et,Mihhail Botvinnik
m.01k5kd,es,Mijaíl Botvínnik
m.01k5kd,da,Mikhail Botvinnik
m.01k5kd,en,Mikhail Botvinnik
m.01k5kd,es-419,Mikhail Botvinnik
m.01k5kd,id,Mikhail Botvinnik
m.01k5kd,it,Mikhail Botvinnik
m.01k5kd,no,Mikhail Botvinnik
m.01k5kd,pt,Mikhail Botvinnik
m.01k5kd,vi,Mikhail Moiseyevich Botvinnik
m.01k5kd,fr,Mikhaïl Botvinnik
m.01k5kd,ca,Mikhaïl Botvínnik
m.01k5kd,el,Μιχαήλ Μποτβίνικ
m.01k5kd,uk,Ботвинник Михайло Мойсейович
m.01k5kd,bg,Михаил Ботвиник
m.01k5kd,sr,Михаил Ботвиник
m.01k5kd,ru,Михаил Моисеевич Ботвинник
m.01k5kd,iw,מיכאל בוטביניק
m.01k5kd,ar,ميخائيل بوتفنيك
m.01k5kd,fa,میخائیل بتوینیک
m.01k5kd,ja,ミハイル・ボトヴィニク
m.01k5kd,zh,米哈伊尔·莫伊谢耶维奇·博特温尼克
m.01k5kd,zh-Hant,米哈伊爾·莫伊謝耶維奇·博特溫尼克
m.01k5l85,de,Keely Smith
m.01k5l85,en,Keely Smith
m.01k5l85,fr,Keely Smith
m.01k5l85,it,Keely Smith
m.01k5l85,pl,Keely Smith
m.01k5l85,pt,Keely Smith
m.01k5l85,sv,Keely Smith
m.01k5l85,ru,Кили Смит
m.01k5l85,fa,کیلی اسمیت
m.01k5l85,ko,킬리 스미스
m.01k5mjv,de,Doug Kershaw
m.01k5mjv,en,Doug Kershaw
m.01k5mjv,fr,Doug Kershaw
m.01k5mjv,sv,Doug Kershaw
m.01k5mq1,de,Johnny Preston
m.01k5mq1,en,Johnny Preston
m.01k5mq1,et,Johnny Preston
m.01k5mq1,fi,Johnny Preston
m.01k5mq1,it,Johnny Preston
m.01k5mq1,nl,Johnny Preston
m.01k5mq1,pl,Johnny Preston
m.01k5mq1,pt,Johnny Preston
m.01k5mq1,sv,Johnny Preston
m.01k5mq1,fa,جانی پرستون
m.01k5q0,de,Albert Pierrepoint
m.01k5q0,en,Albert Pierrepoint
m.01k5q0,es,Albert Pierrepoint
m.01k5q0,fi,Albert Pierrepoint
m.01k5q0,fr,Albert Pierrepoint
m.01k5q0,nl,Albert Pierrepoint
m.01k5q0,no,Albert Pierrepoint
m.01k5q0,pl,Albert Pierrepoint
m.01k5q0,pt,Albert Pierrepoint
m.01k5q0,sv,Albert Pierrepoint
m.01k5q0,ru,Альберт Пирпойнт
m.01k5q0,iw,אלברט פיירפוינט
m.01k5q0,ja,アルバート・ピエレポイント
m.01k5qjc,ca,Al Martino
m.01k5qjc,cs,Al Martino
m.01k5qjc,da,Al Martino
m.01k5qjc,de,Al Martino
m.01k5qjc,en,Al Martino
m.01k5qjc,es,Al Martino
m.01k5qjc,fi,Al Martino
m.01k5qjc,fr,Al Martino
m.01k5qjc,it,Al Martino
m.01k5qjc,nl,Al Martino
m.01k5qjc,pl,Al Martino
m.01k5qjc,pt,Al Martino
m.01k5qjc,sv,Al Martino
m.01k5qjc,lv,Als Martino
m.01k5qjc,el,Αλ Μαρτίνο
m.01k5qjc,ru,Эл Мартино
m.01k5qjc,ar,أل مارتينو
m.01k5qjc,fa,ال مارتینو
m.01k5qjc,th,อัล มาร์ติโน
m.01k5qjc,ja,アル・マルティーノ
m.01k5r5,da,Den Dennis
m.01k5r5,no,Nicholas Craig
m.01k5r5,ca,Nigel Planer
m.01k5r5,cs,Nigel Planer
m.01k5r5,en,Nigel Planer
m.01k5r5,fr,Nigel Planer
m.01k5r5,id,Nigel Planer
m.01k5r5,it,Nigel Planer
m.01k5r5,nl,Nigel Planer
m.01k5r5,sv,Nigel Planer
m.01k5rg_,en,Pato Banton & The Reggae Revolution
m.01k5rg_,de,Pato Banton
m.01k5rg_,es,Pato Banton
m.01k5rg_,pl,Pato Banton
m.01k5rg_,pt,Pato Banton
m.01k5rg_,sv,Pato Banton
m.01k5t_3,en,Chris Thomas King
m.01k5t_3,es,Chris Thomas King
m.01k5t_3,fi,Chris Thomas King
m.01k5t_3,fr,Chris Thomas King
m.01k5t_3,it,Chris Thomas King
m.01k5t_3,sv,Chris Thomas King
m.01k5t_3,fa,کریس توماس کینگ
m.01k5t_3,ja,クリス・トーマス・キング
m.01k5tg,en,Jack Straw
m.01k5tg,es,Jack Straw
m.01k5tg,fr,Jack Straw
m.01k5tvx,de,Earl King
m.01k5tvx,en,Earl King
m.01k5tvx,fr,Earl King
m.01k5tvx,pt,Earl King
m.01k5tvx,ja,アール・キング
m.01k5vjs,cs,Johnny Copeland
m.01k5vjs,de,Johnny Copeland
m.01k5vjs,en,Johnny Copeland
m.01k5vjs,fr,Johnny Copeland
m.01k5vjs,fa,جانی کاپلند
m.01k5vnp,de,Lonnie Brooks
m.01k5vnp,en,Lonnie Brooks
m.01k5vnp,fr,Lonnie Brooks
m.01k5vnp,nl,Lonnie Brooks
m.01k5wsd,cs,Hubert Sumlin
m.01k5wsd,de,Hubert Sumlin
m.01k5wsd,en,Hubert Sumlin
m.01k5wsd,fi,Hubert Sumlin
m.01k5wsd,fr,Hubert Sumlin
m.01k5wsd,it,Hubert Sumlin
m.01k5wsd,nl,Hubert Sumlin
m.01k5wsd,pl,Hubert Sumlin
m.01k5wsd,pt,Hubert Sumlin
m.01k5wsd,ru,Хьюберт Самлин
m.01k5wsd,ja,ヒューバート・サムリン
m.01k5x06,cs,Snooks Eaglin
m.01k5x06,de,Snooks Eaglin
m.01k5x06,en,Snooks Eaglin
m.01k5x06,fr,Snooks Eaglin
m.01k5x06,nl,Snooks Eaglin
m.01k5x06,ja,スヌークス・イーグリン
m.01k5xlr,de,Maria Muldaur
m.01k5xlr,en,Maria Muldaur
m.01k5xlr,fr,Maria Muldaur
m.01k5xlr,it,Maria Muldaur
m.01k5xlr,pl,Maria Muldaur
m.01k5xlr,ja,マリア・マルダー
m.01k5zk,lv,Debra Vingere
m.01k5zk,ca,Debra Winger
m.01k5zk,da,Debra Winger
m.01k5zk,de,Debra Winger
m.01k5zk,en,Debra Winger
m.01k5zk,es,Debra Winger
m.01k5zk,es-419,Debra Winger
m.01k5zk,fi,Debra Winger
m.01k5zk,fil,Debra Winger
m.01k5zk,fr,Debra Winger
m.01k5zk,hr,Debra Winger
m.01k5zk,hu,Debra Winger
m.01k5zk,id,Debra Winger
m.01k5zk,it,Debra Winger
m.01k5zk,nl,Debra Winger
m.01k5zk,no,Debra Winger
m.01k5zk,pl,Debra Winger
m.01k5zk,pt,Debra Winger
m.01k5zk,ro,Debra Winger
m.01k5zk,sv,Debra Winger
m.01k5zk,tr,Debra Winger
m.01k5zk,vi,Debra Winger
m.01k5zk,cs,Debra Wingerová
m.01k5zk,sr,Дебра Вингер
m.01k5zk,ru,Дебра Уингер
m.01k5zk,bg,Дебра Уингър
m.01k5zk,iw,דברה וינגר
m.01k5zk,fa,دبرا وینگر
m.01k5zk,ja,デブラ・ウィンガー
m.01k5zk,zh,黛博拉·温姬
m.01k5zk,zh-Hant,黛博拉·溫姬
m.01k5zk,ko,데브라 윙거
m.01k61fs,ca,Benjamin Zephaniah
m.01k61fs,cs,Benjamin Zephaniah
m.01k61fs,de,Benjamin Zephaniah
m.01k61fs,en,Benjamin Zephaniah
m.01k61fs,es,Benjamin Zephaniah
m.01k61fs,fi,Benjamin Zephaniah
m.01k61fs,fr,Benjamin Zephaniah
m.01k61fs,it,Benjamin Zephaniah
m.01k61fs,nl,Benjamin Zephaniah
m.01k61fs,no,Benjamin Zephaniah
m.01k61fs,pl,Benjamin Zephaniah
m.01k61fs,sl,Benjamin Zephaniah
m.01k61fs,ru,Бенджамин Зефанайя
m.01k63p,da,Justin Chancellor
m.01k63p,de,Justin Chancellor
m.01k63p,en,Justin Chancellor
m.01k63p,es,Justin Chancellor
m.01k63p,fi,Justin Chancellor
m.01k63p,fr,Justin Chancellor
m.01k63p,it,Justin Chancellor
m.01k63p,nl,Justin Chancellor
m.01k63p,pl,Justin Chancellor
m.01k63p,pt,Justin Chancellor
m.01k63p,sv,Justin Chancellor
m.01k63p,tr,Justin Chancellor
